#,,"generated_by='OpenQuake engine 3.19.0', start_date='2024-05-21T13:07:23', checksum=1184076472"
site_id,event_id,gmv_PGA
1138,0,1.01198E-02
1139,0,1.01186E-02
1140,0,1.01122E-02
1141,0,1.01003E-02
1142,0,1.00831E-02
1143,0,1.00607E-02
1144,0,1.00330E-02
1145,0,1.00002E-02
1146,0,9.96229E-03
1147,0,9.91946E-03
1148,0,9.87181E-03
1149,0,9.81941E-03
1150,0,9.76252E-03
1151,0,9.70115E-03
1152,0,9.63555E-03
1153,0,9.56587E-03
1154,0,9.49226E-03
1155,0,9.35303E-03
1156,0,9.42019E-03
1157,0,9.48332E-03
1158,0,9.54244E-03
1159,0,9.59730E-03
1160,0,9.64770E-03
1161,0,9.69366E-03
1162,0,9.73656E-03
1163,0,9.77889E-03
1164,0,9.82057E-03
1165,0,9.86152E-03
1166,0,9.90130E-03
1167,0,9.93662E-03
1168,0,9.96694E-03
1169,0,9.99213E-03
1170,0,1.00122E-02
1171,0,1.00270E-02
1172,0,1.00365E-02
1173,0,1.00407E-02
1174,0,1.00396E-02
1175,0,1.00332E-02
1176,0,1.00215E-02
1177,0,1.00046E-02
1178,0,9.98242E-03
1179,0,9.95514E-03
1180,0,9.92273E-03
1181,0,9.88538E-03
1182,0,9.84313E-03
1183,0,9.79612E-03
1184,0,9.74444E-03
1185,0,9.68831E-03
1186,0,9.62776E-03
1187,0,9.56304E-03
1188,0,9.49428E-03
1189,0,9.42160E-03
1190,0,9.27144E-03
1191,0,9.33755E-03
1192,0,9.39970E-03
1193,0,9.45789E-03
1194,0,9.51184E-03
1195,0,9.56149E-03
1196,0,9.60700E-03
1197,0,9.65129E-03
1198,0,9.69502E-03
1199,0,9.73809E-03
1200,0,9.78056E-03
1201,0,9.82022E-03
1202,0,9.85506E-03
1203,0,9.88489E-03
1204,0,9.90975E-03
1205,0,9.92945E-03
1206,0,9.94405E-03
1207,0,9.95340E-03
1208,0,9.95754E-03
1209,0,9.95648E-03
1210,0,9.95015E-03
1211,0,9.93865E-03
1212,0,9.92192E-03
1213,0,9.90010E-03
1214,0,9.87317E-03
1215,0,9.84128E-03
1216,0,9.80442E-03
1217,0,9.76278E-03
1218,0,9.71645E-03
1219,0,9.66550E-03
1220,0,9.61019E-03
1221,0,9.55049E-03
1222,0,9.48664E-03
1223,0,9.41888E-03
